scenario,generation,overall_mean_correct,overall_sd_correct,sem_correct,N_runs_correct,overall_mean_correct_pct,overall_sd_correct_pct,sem_correct_pct,overall_mean_wrong_no_error,overall_sd_wrong_no_error,sem_wrong_no_error,N_runs_wrong_no_error,overall_mean_wrong_no_error_pct,overall_sd_wrong_no_error_pct,sem_wrong_no_error_pct,overall_mean_error,overall_sd_error,sem_error,N_runs_error,overall_mean_error_pct,overall_sd_error_pct,sem_error_pct,n_batches
no_crossover,0,0.392708,0.3543810682456232,0.0354381068245623,100.0,39.27080000000001,35.438106824562325,3.5438106824562325,0.265495,0.3188054721156917,0.0318805472115691,100.0,26.5495,31.880547211569173,3.188054721156917,0.341797,0.3928256333065948,0.0392825633306594,100.0,34.179700000000004,39.28256333065948,3.928256333065948,10
no_mutation,1,0.4640101999999999,0.3961172608336623,0.0396117260833662,100.0,46.40102,39.61172608336623,3.961172608336623,0.2611458,0.3376313528875043,0.0337631352887504,100.0,26.11458,33.76313528875043,3.3763135288750434,0.2748438,0.4116370608134199,0.0411637060813419,100.0,27.48438,41.16370608134199,4.116370608134199,10
no_mutation,2,0.4859895999999999,0.4154735522715998,0.0415473552271599,100.0,48.59896,41.54735522715998,4.154735522715998,0.2454168,0.3454464706744949,0.0345446470674494,100.0,24.54168,34.54464706744949,3.454464706744949,0.2685937,0.4164032540173193,0.0416403254017319,100.0,26.85937000000001,41.64032540173193,4.164032540173193,10
no_mutation,3,0.4923959,0.418501776404832,0.0418501776404832,100.0,49.23959,41.8501776404832,4.18501776404832,0.2435415,0.3455352868289864,0.0345535286828986,100.0,24.35415,34.55352868289864,3.455352868289864,0.2640625,0.4158761551726327,0.0415876155172632,100.0,26.40625,41.58761551726327,4.158761551726328,10
no_mutation,4,0.4915755,0.4192785727072446,0.0419278572707244,100.0,49.15755,41.92785727072447,4.192785727072447,0.2435025999999999,0.3457294516593674,0.0345729451659367,100.0,24.35026,34.572945165936744,3.4572945165936746,0.264922,0.4163333550393763,0.0416333355039376,100.0,26.4922,41.63333550393764,4.163333550393763,10
no_mutation,5,0.4946614,0.421927973897348,0.0421927973897348,100.0,49.46614,42.19279738973481,4.21927973897348,0.2408072999999999,0.3462810354523322,0.0346281035452332,100.0,24.08073,34.62810354523322,3.462810354523323,0.2645313,0.4169734489800316,0.0416973448980031,100.0,26.45313,41.697344898003166,4.169734489800316,10
no_mutation,6,0.4947005,0.4232607543258707,0.042326075432587,100.0,49.47005,42.32607543258707,4.232607543258707,0.2404557999999999,0.346356456269966,0.0346356456269966,100.0,24.045579999999998,34.635645626996606,3.46356456269966,0.2648438,0.4185564837365671,0.0418556483736567,100.0,26.48438,41.85564837365671,4.185564837365671,10
no_mutation,7,0.4966538,0.424656103596555,0.0424656103596555,100.0,49.665380000000006,42.4656103596555,4.24656103596555,0.2402213999999999,0.3464023118575751,0.0346402311857575,100.0,24.02214,34.640231185757514,3.4640231185757515,0.263125,0.4191939798045576,0.0419193979804557,100.0,26.3125,41.91939798045576,4.191939798045576,10
no_mutation,8,0.4972005,0.42587425808822,0.042587425808822,100.0,49.72005,42.587425808822005,4.258742580882201,0.2399869,0.3461384454214787,0.0346138445421478,100.0,23.99869,34.61384454214787,3.461384454214788,0.2628125,0.4204746619762724,0.0420474661976272,100.0,26.28125,42.04746619762725,4.204746619762724,10
no_mutation,9,0.499388,0.4264994338822962,0.0426499433882296,100.0,49.9388,42.64994338822962,4.264994338822962,0.2392057999999999,0.3459499989020863,0.0345949998902086,100.0,23.92058,34.59499989020863,3.459499989020863,0.2614064,0.4201339208880757,0.0420133920888075,100.0,26.14064,42.01339208880757,4.201339208880757,10
no_mutation,10,0.5016537,0.4270678703141417,0.0427067870314141,100.0,50.16537,42.706787031414166,4.270678703141416,0.2389714,0.3460344590936462,0.0346034459093646,100.0,23.897140000000004,34.60344590936462,3.460344590936462,0.2593752,0.4197665466257056,0.0419766546625705,100.0,25.93752,41.97665466257056,4.197665466257057,10
no_mutation,0,0.392708,0.3543810682456232,0.0354381068245623,100.0,39.27080000000001,35.438106824562325,3.5438106824562325,0.265495,0.3188054721156917,0.0318805472115691,100.0,26.5495,31.880547211569173,3.188054721156917,0.341797,0.3928256333065948,0.0392825633306594,100.0,34.179700000000004,39.28256333065948,3.928256333065948,10
CoCoEvo,1,0.4640755000000001,0.3694360442291149,0.0369436044229114,100.0,46.40755000000001,36.9436044229115,3.6943604422911496,0.2617188,0.3073251202952582,0.0307325120295258,100.0,26.17188,30.73251202952582,3.0732512029525823,0.2742057,0.381128098311056,0.0381128098311056,100.0,27.42057,38.1128098311056,3.811280983110561,10
CoCoEvo,2,0.4898829,0.3758416310357275,0.0375841631035727,100.0,48.98829,37.58416310357276,3.758416310357275,0.2596745,0.3111660674924682,0.0311166067492468,100.0,25.96745,31.116606749246824,3.111660674924682,0.2504425999999999,0.3752075963423852,0.0375207596342385,100.0,25.044259999999998,37.52075963423852,3.752075963423852,10
CoCoEvo,3,0.5075131,0.3808787178703021,0.0380878717870302,100.0,50.75131,38.08787178703022,3.808787178703021,0.2603646,0.3151918584556352,0.0315191858455635,100.0,26.03646,31.51918584556352,3.151918584556352,0.2321224999999999,0.3711929361780812,0.0371192936178081,100.0,23.21225,37.11929361780812,3.711929361780812,10
CoCoEvo,4,0.5270442999999999,0.3863578357285752,0.0386357835728575,100.0,52.70442999999999,38.63578357285752,3.863578357285752,0.263659,0.3241874867830295,0.0324187486783029,100.0,26.3659,32.418748678302954,3.2418748678302958,0.209297,0.3666822632651221,0.0366682263265122,100.0,20.9297,36.66822632651222,3.666822632651222,10
CoCoEvo,5,0.5435287,0.3904720479518827,0.0390472047951882,100.0,54.35287,39.04720479518826,3.9047204795188266,0.2663149999999999,0.3291499458390023,0.0329149945839002,100.0,26.6315,32.91499458390023,3.291499458390023,0.1901564,0.3583271654582773,0.0358327165458277,100.0,19.01564,35.83271654582773,3.583271654582773,10
CoCoEvo,6,0.5538151,0.3899723201126983,0.0389972320112698,100.0,55.38151,38.99723201126983,3.8997232011269833,0.2704819,0.3326136220339835,0.0332613622033983,100.0,27.04819,33.26136220339836,3.326136220339836,0.1757032999999999,0.3508540603208638,0.0350854060320863,100.0,17.57033,35.08540603208638,3.508540603208639,10
CoCoEvo,7,0.5574869,0.3926152650151148,0.0392615265015114,100.0,55.74869,39.26152650151148,3.926152650151148,0.2732941,0.3359062775335321,0.0335906277533532,100.0,27.329410000000003,33.59062775335321,3.359062775335321,0.1692186,0.3508756056334731,0.0350875605633473,100.0,16.92186,35.08756056334732,3.5087560563347315,10
CoCoEvo,8,0.5551302,0.3930344337644803,0.039303443376448,100.0,55.51302,39.30344337644803,3.9303443376448026,0.2769792,0.3384274590137673,0.0338427459013767,100.0,27.69792,33.84274590137673,3.384274590137673,0.1678906999999999,0.3522941626430728,0.0352294162643072,100.0,16.78907,35.22941626430728,3.5229416264307285,10
CoCoEvo,9,0.5566536000000001,0.3959058807188747,0.0395905880718874,100.0,55.66536000000001,39.590588071887474,3.959058807188747,0.2760808,0.340590227601611,0.0340590227601611,100.0,27.60808,34.0590227601611,3.40590227601611,0.1672656,0.3537416416045627,0.0353741641604562,100.0,16.72656,35.374164160456274,3.537416416045627,10
CoCoEvo,10,0.559453,0.3984011833610498,0.0398401183361049,100.0,55.9453,39.84011833610498,3.9840118336104977,0.2736719,0.3417274644022897,0.0341727464402289,100.0,27.36719,34.17274644022898,3.4172746440228976,0.166875,0.3541142303636931,0.0354114230363693,100.0,16.6875,35.411423036369314,3.541142303636931,10
CoCoEvo,0,0.392708,0.3543810682456232,0.0354381068245623,100.0,39.27080000000001,35.438106824562325,3.5438106824562325,0.265495,0.3188054721156917,0.0318805472115691,100.0,26.5495,31.880547211569173,3.188054721156917,0.341797,0.3928256333065948,0.0392825633306594,100.0,34.179700000000004,39.28256333065948,3.928256333065948,10
with_validation,1,0.4652344444444444,0.3724558130155139,0.039260289896627,90.0,46.52344444444444,37.24558130155139,3.926028989662702,0.2622831111111111,0.312792557791666,0.0329712305923837,90.0,26.228311111111115,31.2792557791666,3.297123059238374,0.2724825555555555,0.3805201530346577,0.040110345972845,90.0,27.248255555555552,38.05201530346577,4.011034597284504,9
with_validation,2,0.4971642222222222,0.3760692354129405,0.0396411780607648,90.0,49.71642222222222,37.60692354129405,3.964117806076483,0.2593748888888889,0.3126175027200494,0.0329527781676413,90.0,25.93748888888889,31.26175027200494,3.295277816764133,0.2434606666666666,0.3683750888813427,0.0388301438044003,90.0,24.346066666666665,36.837508888134266,3.883014380440037,9
with_validation,3,0.5119357777777778,0.3781229219810083,0.0398576556326044,90.0,51.193577777777776,37.81229219810083,3.9857655632604447,0.2648292222222222,0.3167944390946393,0.033393065920485,90.0,26.48292222222222,31.67944390946393,3.339306592048501,0.2232348888888889,0.361128455489504,0.0380662815748523,90.0,22.32348888888889,36.1128455489504,3.806628157485231,9
with_validation,4,0.5404370000000001,0.3868010827801532,0.0407724141001539,90.0,54.04370000000001,38.68010827801532,4.077241410015395,0.2686775555555556,0.3284214409189219,0.0346186595246072,90.0,26.86775555555556,32.842144091892195,3.46186595246072,0.1908855555555555,0.3521016581219509,0.0371147735862429,90.0,19.088555555555555,35.210165812195086,3.711477358624298,9
with_validation,5,0.5607203333333334,0.394272318246945,0.0415599514671703,90.0,56.07203333333334,39.427231824694495,4.155995146717039,0.2705294444444445,0.336350344790132,0.0354544393773255,90.0,27.05294444444445,33.63503447901321,3.5454439377325544,0.16875,0.3439908674370765,0.0362598211799403,90.0,16.875,34.39908674370765,3.625982117994032,9
with_validation,6,0.5692997777777777,0.3977452096152685,0.0419260263601784,90.0,56.92997777777777,39.77452096152685,4.192602636017844,0.2714987777777778,0.3398734019217452,0.0358258022060854,90.0,27.14987777777778,33.98734019217453,3.5825802206085458,0.1592012222222222,0.3407224964124864,0.0359153046240668,90.0,15.920122222222222,34.07224964124864,3.591530462406688,9
with_validation,7,0.5702546666666668,0.3979110061742675,0.0419435028520002,90.0,57.02546666666668,39.79110061742675,4.194350285200027,0.2750581111111111,0.3424007792058676,0.0360922111635653,90.0,27.50581111111111,34.24007792058676,3.609221116356536,0.1546875555555555,0.3382655725510905,0.0356563221094126,90.0,15.468755555555555,33.82655725510905,3.5656322109412657,9
with_validation,8,0.5683737777777778,0.3991299543444403,0.0420719912709149,90.0,56.837377777777775,39.91299543444404,4.207199127091496,0.2811922222222222,0.3468085856966096,0.0365568347634326,90.0,28.119222222222223,34.68085856966097,3.6556834763432655,0.1504341111111111,0.3366401076038428,0.0354849830597437,90.0,15.043411111111112,33.66401076038428,3.5484983059743715,9
with_validation,9,0.5682147777777778,0.400052328101925,0.0421692180018356,90.0,56.82147777777779,40.0052328101925,4.216921800183561,0.281872,0.3483940832116038,0.0367239608758299,90.0,28.1872,34.839408321160384,3.672396087582994,0.149913,0.3368294771439343,0.0355049443619486,90.0,14.9913,33.68294771439343,3.5504944361948643,9
with_validation,10,0.5700375555555556,0.4016497026631627,0.042337596064833,90.0,57.00375555555556,40.16497026631627,4.2337596064833045,0.2807435555555556,0.3495945549333023,0.0368505017060696,90.0,28.07435555555556,34.95945549333023,3.685050170606964,0.1492186666666666,0.3370885758422715,0.0355322557627996,90.0,14.921866666666666,33.70885758422715,3.553225576279965,9
with_validation,0,0.392708,0.3543810682456232,0.0354381068245623,100.0,39.27080000000001,35.438106824562325,3.5438106824562325,0.265495,0.3188054721156917,0.0318805472115691,100.0,26.5495,31.880547211569173,3.188054721156917,0.341797,0.3928256333065948,0.0392825633306594,100.0,34.179700000000004,39.28256333065948,3.928256333065948,10
with_syntax_repair,1,0.4957422,0.3636717900221144,0.0363671790022114,100.0,49.57422,36.36717900221144,3.636717900221144,0.2740756,0.309999456714822,0.0309999456714822,100.0,27.407560000000004,30.999945671482205,3.0999945671482205,0.2301822,0.356301512006391,0.0356301512006391,100.0,23.01822,35.6301512006391,3.56301512006391,10
with_syntax_repair,2,0.5316667,0.3621832108346896,0.0362183210834689,100.0,53.16667,36.218321083468965,3.6218321083468967,0.2747265,0.3102577279517104,0.031025772795171,100.0,27.472650000000005,31.025772795171047,3.1025772795171047,0.1936067,0.3366831365572686,0.0336683136557268,100.0,19.36067,33.66831365572686,3.366831365572686,10
with_syntax_repair,3,0.5561588,0.3659024333511502,0.036590243335115,100.0,55.61588,36.59024333511503,3.659024333511503,0.2747396,0.3128036777574649,0.0312803677757464,100.0,27.47396,31.28036777574649,3.128036777574649,0.1691013999999999,0.3206241395970892,0.0320624139597089,100.0,16.91014,32.06241395970892,3.206241395970892,10
with_syntax_repair,4,0.5812759,0.370414157934048,0.0370414157934048,100.0,58.12759,37.0414157934048,3.70414157934048,0.2808725,0.3223371436153786,0.0322337143615378,100.0,28.08725,32.233714361537864,3.223371436153786,0.1378516,0.3058099740712598,0.0305809974071259,100.0,13.78516,30.580997407125988,3.0580997407125987,10
with_syntax_repair,5,0.5904297,0.3719875740393988,0.0371987574039398,100.0,59.04297,37.19875740393988,3.719875740393988,0.2853123,0.3279981638847197,0.0327998163884719,100.0,28.53123,32.799816388471974,3.279981638847197,0.1242578999999999,0.3011425279929083,0.0301142527992908,100.0,12.42579,30.114252799290835,3.0114252799290835,10
with_syntax_repair,6,0.5938542,0.3766715393031842,0.0376671539303184,100.0,59.38542,37.66715393031843,3.766715393031842,0.2879427999999999,0.3341991597029254,0.0334199159702925,100.0,28.794279999999997,33.41991597029254,3.341991597029254,0.1182032,0.2981091219590774,0.0298109121959077,100.0,11.820320000000002,29.810912195907747,2.9810912195907746,10
with_syntax_repair,7,0.5928646,0.3793295464255242,0.0379329546425524,100.0,59.28646,37.93295464255242,3.7932954642552423,0.2924088999999999,0.3368023426227191,0.0336802342622719,100.0,29.24089,33.68023426227191,3.368023426227192,0.1147266,0.2946977513700702,0.029469775137007,100.0,11.47266,29.469775137007023,2.946977513700703,10
with_syntax_repair,8,0.5910287,0.3812129006621,0.03812129006621,100.0,59.10287,38.12129006621,3.812129006621,0.2976042,0.3413752052153143,0.0341375205215314,100.0,29.76042,34.137520521531435,3.4137520521531437,0.1113673999999999,0.2926811594647256,0.0292681159464725,100.0,11.13674,29.26811594647256,2.926811594647256,10
with_syntax_repair,9,0.5917577,0.3830671740201816,0.0383067174020181,100.0,59.17577000000001,38.30671740201816,3.830671740201816,0.2976953,0.3442425892029801,0.034424258920298,100.0,29.769530000000007,34.424258920298016,3.442425892029801,0.1105467,0.2924101376780721,0.0292410137678072,100.0,11.05467,29.24101376780721,2.924101376780721,10
with_syntax_repair,10,0.5917057,0.384383107411766,0.0384383107411766,100.0,59.17057,38.4383107411766,3.84383107411766,0.2998569,0.3473775784454667,0.0347377578445466,100.0,29.98569,34.73775784454667,3.473775784454667,0.1084375,0.2915337224763183,0.0291533722476318,100.0,10.84375,29.153372247631832,2.9153372247631832,10
with_syntax_repair,0,0.392708,0.3543810682456232,0.0354381068245623,100.0,39.27080000000001,35.438106824562325,3.5438106824562325,0.265495,0.3188054721156917,0.0318805472115691,100.0,26.5495,31.880547211569173,3.188054721156917,0.341797,0.3928256333065948,0.0392825633306594,100.0,34.179700000000004,39.28256333065948,3.928256333065948,10
with_diversity,1,0.4526171999999999,0.3600070032085795,0.0360007003208579,100.0,45.26172,36.00070032085795,3.6000700320857955,0.2671874,0.3066876370993553,0.0306687637099355,100.0,26.71874,30.668763709935533,3.0668763709935534,0.2801952,0.3706623165037679,0.0370662316503767,100.0,28.01952,37.06623165037679,3.706623165037679,10
with_diversity,2,0.4779687000000001,0.3683021742690273,0.0368302174269027,100.0,47.796870000000006,36.83021742690273,3.683021742690273,0.2582812,0.3038332279442294,0.0303833227944229,100.0,25.82812,30.383322794422945,3.0383322794422947,0.26375,0.3709649291903508,0.037096492919035,100.0,26.375000000000004,37.096492919035086,3.7096492919035087,10
with_diversity,3,0.4942188,0.3733526913295932,0.0373352691329593,100.0,49.42188,37.33526913295932,3.733526913295932,0.255052,0.30447891444933,0.030447891444933,100.0,25.50520000000001,30.447891444933,3.0447891444933,0.2507291,0.3737919080789916,0.0373791908078991,100.0,25.07291,37.37919080789917,3.737919080789916,10
with_diversity,4,0.5171443333333333,0.3815526188114509,0.0402191774215397,90.0,51.71443333333333,38.15526188114509,4.021917742153976,0.2531105555555556,0.3138718431376597,0.0330849972570031,90.0,25.31105555555556,31.38718431376597,3.308499725700317,0.2297453333333333,0.3758628332798064,0.0396194213656108,90.0,22.974533333333333,37.586283327980645,3.96194213656108,9
with_diversity,5,0.5316696666666667,0.3864860598184913,0.0407392077643505,90.0,53.16696666666667,38.64860598184913,4.07392077643505,0.2529946666666666,0.3161038726562357,0.0333202738264508,90.0,25.299466666666664,31.61038726562357,3.332027382645081,0.2153357777777778,0.3738731942604345,0.0394096949981854,90.0,21.53357777777778,37.387319426043454,3.9409694998185496,9
with_diversity,6,0.540625,0.3911785974429559,0.0412338446609953,90.0,54.0625,39.11785974429559,4.12338446609953,0.2545138888888889,0.3202686107651816,0.0337592757691965,90.0,25.45138888888889,32.026861076518166,3.3759275769196533,0.2048608888888889,0.3759426924028745,0.0396278392563054,90.0,20.48608888888889,37.59426924028745,3.962783925630543,9
with_diversity,7,0.5447337777777778,0.395462042161019,0.0416853593790118,90.0,54.47337777777778,39.5462042161019,4.168535937901187,0.253964,0.323630520261415,0.0341136521457114,90.0,25.396400000000003,32.3630520261415,3.411365214571142,0.2013018888888889,0.3763106406012728,0.0396666244019019,90.0,20.13018888888889,37.63106406012729,3.96666244019019,9
with_diversity,8,0.5516636666666666,0.3958327896321312,0.0417244395938606,90.0,55.166366666666654,39.583278963213125,4.172443959386061,0.25068,0.3215222046239356,0.0338914161643452,90.0,25.068,32.15222046239356,3.389141616434527,0.1976561111111111,0.3749479833329078,0.0395229877139613,90.0,19.765611111111117,37.49479833329078,3.9522987713961335,9
with_diversity,9,0.5530237777777778,0.3955501680296109,0.0416946486611962,90.0,55.30237777777778,39.55501680296109,4.1694648661196245,0.2523584444444444,0.3229803892421372,0.0340451223190966,90.0,25.23584444444445,32.29803892421372,3.40451223190966,0.1946179999999999,0.3733796179632342,0.0393576674882446,90.0,19.4618,37.33796179632343,3.935766748824466,9
with_diversity,10,0.5558736666666667,0.3946408885573103,0.041598802189126,90.0,55.58736666666667,39.46408885573103,4.159880218912605,0.2515915555555555,0.3221248657148172,0.0339549422211568,90.0,25.15915555555556,32.212486571481726,3.395494222115686,0.1925346666666666,0.372920354242616,0.0393092568414501,90.0,19.253466666666665,37.2920354242616,3.9309256841450098,9
with_diversity,0,0.392708,0.3543810682456232,0.0354381068245623,100.0,39.27080000000001,35.438106824562325,3.5438106824562325,0.265495,0.3188054721156917,0.0318805472115691,100.0,26.5495,31.880547211569173,3.188054721156917,0.341797,0.3928256333065948,0.0392825633306594,100.0,34.179700000000004,39.28256333065948,3.928256333065948,10
CoCoEvo++,1,0.5011981,0.3598641791634026,0.0359864179163402,100.0,50.11981,35.98641791634026,3.598641791634026,0.2854165999999999,0.3138227775667778,0.0313822777566777,100.0,28.54166,31.38227775667778,3.1382277756677777,0.2133853,0.3415222500882532,0.0341522250088253,100.0,21.33853,34.152225008825326,3.4152225008825323,10
CoCoEvo++,2,0.529362,0.3633036864850344,0.0363303686485034,100.0,52.9362,36.330368648503445,3.633036864850344,0.2875002,0.3153170816767647,0.0315317081676764,100.0,28.750020000000003,31.53170816767647,3.1531708167676467,0.1831378,0.3284309589583064,0.0328430958958306,100.0,18.31378,32.84309589583064,3.284309589583064,10
CoCoEvo++,3,0.5507422000000001,0.366282138070525,0.0366282138070525,100.0,55.07422,36.6282138070525,3.66282138070525,0.2878254999999999,0.317536501723245,0.0317536501723244,100.0,28.78255,31.753650172324495,3.175365017232449,0.1614323999999999,0.3164732090877089,0.0316473209087708,100.0,16.14324,31.647320908770887,3.1647320908770884,10
CoCoEvo++,4,0.5790494999999999,0.3761230169982,0.03761230169982,100.0,57.90494999999999,37.61230169982001,3.7612301699820008,0.2896484,0.32421166593451,0.032421166593451,100.0,28.96484,32.421166593451,3.2421166593451,0.1313019,0.3018471250535458,0.0301847125053545,100.0,13.13019,30.18471250535458,3.0184712505354576,10
CoCoEvo++,5,0.5841145,0.3797921382260342,0.0379792138226034,100.0,58.41145,37.97921382260342,3.797921382260342,0.2968229,0.3343079508952756,0.0334307950895275,100.0,29.68229,33.43079508952756,3.343079508952756,0.1190625,0.2972672991960657,0.0297267299196065,100.0,11.90625,29.72672991960657,2.9726729919606574,10
CoCoEvo++,6,0.5837759,0.3824961894368717,0.0382496189436871,100.0,58.37759,38.249618943687175,3.824961894368718,0.3046616,0.3403103539737476,0.0340310353973747,100.0,30.46616,34.03103539737476,3.403103539737476,0.1115623,0.2928498662435906,0.029284986624359,100.0,11.15623,29.28498662435906,2.928498662435906,10
CoCoEvo++,7,0.5876041,0.3836281003297018,0.0383628100329701,100.0,58.76040999999999,38.36281003297019,3.8362810032970183,0.3039584,0.3411877438745744,0.0341187743874574,100.0,30.395840000000003,34.11877438745744,3.4118774387457447,0.1084374,0.2906766802738574,0.0290676680273857,100.0,10.84374,29.06766802738574,2.906766802738574,10
CoCoEvo++,8,0.585612,0.3850418224739628,0.0385041822473962,100.0,58.5612,38.50418224739629,3.850418224739628,0.3066534999999999,0.3440311047941873,0.0344031104794187,100.0,30.66535,34.40311047941873,3.4403110479418726,0.1077344,0.2914272560830593,0.0291427256083059,100.0,10.77344,29.14272560830593,2.914272560830593,10
CoCoEvo++,9,0.5844662,0.388185926618322,0.0388185926618322,100.0,58.44662,38.8185926618322,3.88185926618322,0.3085807,0.3483180617154123,0.0348318061715412,100.0,30.858070000000005,34.83180617154124,3.4831806171541237,0.1069531,0.2909206505945106,0.029092065059451,100.0,10.69531,29.092065059451063,2.9092065059451064,10
CoCoEvo++,10,0.5839063,0.3883196758848997,0.0388319675884899,100.0,58.39063,38.83196758848997,3.883196758848997,0.309922,0.3494659171327792,0.0349465917132779,100.0,30.992200000000004,34.94659171327792,3.4946591713277924,0.1061718,0.2904264837976917,0.0290426483797691,100.0,10.61718,29.042648379769176,2.9042648379769176,10
CoCoEvo++,0,0.392708,0.3543810682456232,0.0354381068245623,100.0,39.27080000000001,35.438106824562325,3.5438106824562325,0.265495,0.3188054721156917,0.0318805472115691,100.0,26.5495,31.880547211569173,3.188054721156917,0.341797,0.3928256333065948,0.0392825633306594,100.0,34.179700000000004,39.28256333065948,3.928256333065948,10
